transaction_id,date,client_id,banque,categorie,type,montant,solde_apres,ville,canal
TXN000234,2024-04-16,CLIENT_0135,LCL,Salaire,Crédit,1659.0,9764.52,Toulouse,Virement
TXN000235,2024-08-23,CLIENT_0198,Crédit Agricole,Salaire,Crédit,1744.52,4991.45,Strasbourg,Virement
TXN000236,2024-05-06,CLIENT_0077,Crédit Agricole,Loisirs,Débit,-566.04,14580.11,Bordeaux,Espèces
TXN000237,2024-06-11,CLIENT_0185,Crédit Agricole,Virement,Crédit,1776.58,13972.36,Lille,Carte bancaire
TXN000238,2024-10-20,CLIENT_0089,Société Générale,Salaire,Crédit,1929.49,14692.49,Lille,Carte bancaire
TXN000239,2024-05-27,CLIENT_0123,Société Générale,Transport,Débit,-1108.73,3474.88,Bordeaux,Mobile
TXN000240,2024-05-18,CLIENT_0158,La Banque Postale,Salaire,Crédit,3496.05,1627.73,Bordeaux,Virement
TXN000241,2024-01-26,CLIENT_0026,LCL,Salaire,Crédit,1167.07,3108.97,Toulouse,Espèces
TXN000242,2024-02-21,CLIENT_0105,LCL,Logement,Débit,-1378.13,13901.05,Strasbourg,Virement
TXN000243,2024-05-27,CLIENT_0167,La Banque Postale,Shopping,Débit,-152.61,11415.24,Bordeaux,Mobile
TXN000244,2024-01-20,CLIENT_0010,LCL,Logement,Débit,-2094.82,13975.8,Strasbourg,Virement
TXN000245,2024-05-28,CLIENT_0086,Crédit Agricole,Alimentation,Débit,-1422.06,1163.16,Strasbourg,Mobile
TXN000246,2024-09-25,CLIENT_0130,LCL,Virement,Crédit,4451.84,1580.1,Lille,Virement
TXN000247,2024-02-27,CLIENT_0048,BNP Paribas,Shopping,Débit,-1149.99,3487.61,Toulouse,Prélèvement
TXN000248,2024-10-17,CLIENT_0110,La Banque Postale,Santé,Débit,-2141.09,13404.16,Toulouse,Carte bancaire
TXN000249,2024-07-24,CLIENT_0064,BNP Paribas,Transport,Débit,-355.83,4515.83,Lille,Espèces
TXN000250,2024-04-30,CLIENT_0078,La Banque Postale,Virement,Crédit,3781.1,14287.54,Paris,Prélèvement
TXN000251,2024-11-30,CLIENT_0079,Société Générale,Shopping,Débit,-160.0,1332.49,Nantes,Mobile
TXN000252,2024-12-26,CLIENT_0095,La Banque Postale,Loisirs,Débit,-1598.58,14079.85,Bordeaux,Virement
TXN000253,2024-03-09,CLIENT_0156,Crédit Agricole,Virement,Crédit,808.27,11089.89,Nantes,Mobile
TXN000254,2024-08-29,CLIENT_0196,Société Générale,Salaire,Crédit,4019.88,12296.85,Lyon,Mobile
TXN000255,2024-08-16,CLIENT_0145,BNP Paribas,Salaire,Crédit,3533.64,710.59,Paris,Mobile
TXN000256,2024-09-15,CLIENT_0134,LCL,Santé,Débit,-378.88,4585.82,Lyon,Virement
TXN000257,2024-10-25,CLIENT_0015,LCL,Virement,Crédit,500.16,7410.82,Marseille,Mobile
TXN000258,2024-07-31,CLIENT_0173,Crédit Agricole,Virement,Crédit,2841.36,8161.36,Paris,Espèces
TXN000259,2024-05-10,CLIENT_0089,BNP Paribas,Alimentation,Débit,-1447.89,201.99,Paris,Carte bancaire
TXN000260,2024-08-29,CLIENT_0165,LCL,Alimentation,Débit,-454.05,1599.15,Toulouse,Espèces
TXN000261,2024-08-17,CLIENT_0139,Société Générale,Épargne,Débit,-1708.41,9757.78,Toulouse,Carte bancaire
TXN000262,2024-04-01,CLIENT_0058,BNP Paribas,Salaire,Crédit,1995.64,1473.88,Paris,Prélèvement
TXN000263,2024-08-25,CLIENT_0059,Société Générale,Salaire,Crédit,2149.43,5378.79,Strasbourg,Prélèvement
TXN000264,2024-03-20,CLIENT_0009,LCL,Loisirs,Débit,-2188.64,11365.09,Paris,Virement
TXN000265,2024-04-15,CLIENT_0181,BNP Paribas,Transport,Débit,-88.77,8765.67,Bordeaux,Carte bancaire
TXN000266,2024-07-24,CLIENT_0199,BNP Paribas,Virement,Crédit,1209.98,2867.67,Marseille,Mobile
TXN000267,2024-05-28,CLIENT_0154,Crédit Agricole,Santé,Débit,-1830.14,4443.01,Bordeaux,Prélèvement
TXN000268,2024-03-14,CLIENT_0016,La Banque Postale,Salaire,Crédit,1144.16,4157.76,Marseille,Espèces
TXN000269,2024-10-11,CLIENT_0165,LCL,Virement,Crédit,282.08,4838.43,Toulouse,Espèces
TXN000270,2024-07-28,CLIENT_0062,Société Générale,Logement,Débit,-463.78,7837.89,Lille,Virement
TXN000271,2024-08-25,CLIENT_0035,LCL,Alimentation,Débit,-2419.63,8137.94,Bordeaux,Prélèvement
TXN000272,2024-04-14,CLIENT_0024,La Banque Postale,Shopping,Débit,-2305.95,12630.57,Bordeaux,Carte bancaire
TXN000273,2024-05-17,CLIENT_0049,La Banque Postale,Épargne,Débit,-1509.29,13041.12,Bordeaux,Espèces
TXN000274,2024-04-16,CLIENT_0049,BNP Paribas,Shopping,Débit,-2272.94,2783.02,Strasbourg,Virement
TXN000275,2024-12-22,CLIENT_0062,La Banque Postale,Remboursement,Crédit,3533.65,5647.8,Toulouse,Prélèvement
TXN000276,2024-07-13,CLIENT_0067,Crédit Agricole,Virement,Crédit,2691.57,5068.52,Strasbourg,Espèces
TXN000277,2024-02-20,CLIENT_0053,Crédit Agricole,Virement,Crédit,3820.06,4463.62,Toulouse,Espèces
TXN000278,2024-01-24,CLIENT_0005,Crédit Agricole,Remboursement,Crédit,4327.22,10989.41,Nantes,Prélèvement
TXN000279,2024-03-19,CLIENT_0128,La Banque Postale,Santé,Débit,-952.7,12417.12,Toulouse,Prélèvement
TXN000280,2024-09-07,CLIENT_0091,Société Générale,Virement,Crédit,2331.1,10857.97,Marseille,Mobile
TXN000281,2024-09-07,CLIENT_0016,La Banque Postale,Logement,Crédit,2733.58,9448.05,Paris,Carte bancaire
TXN000282,2024-12-08,CLIENT_0060,BNP Paribas,Alimentation,Débit,-1033.92,12559.44,Marseille,Carte bancaire
TXN000283,2024-04-21,CLIENT_0164,La Banque Postale,Salaire,Crédit,2307.25,436.98,Strasbourg,Espèces
TXN000284,2024-01-09,CLIENT_0185,Crédit Agricole,Alimentation,Débit,-1031.29,-240.74,Lille,Carte bancaire
TXN000285,2024-09-14,CLIENT_0025,La Banque Postale,Épargne,Débit,-2274.88,1158.75,Marseille,Virement
TXN000286,2024-04-08,CLIENT_0069,LCL,Remboursement,Crédit,2655.96,12135.82,Lyon,Prélèvement
TXN000287,2024-07-26,CLIENT_0058,Crédit Agricole,Virement,Crédit,2846.76,14848.61,Lyon,Carte bancaire
TXN000288,2024-02-17,CLIENT_0003,Société Générale,Épargne,Débit,-1383.99,369.78,Lyon,Espèces
TXN000289,2024-08-10,CLIENT_0136,BNP Paribas,Shopping,Débit,-2145.61,978.11,Bordeaux,Virement
TXN000290,2024-12-20,CLIENT_0020,Crédit Agricole,Remboursement,Crédit,2403.73,221.71,Paris,Virement
TXN000291,2024-06-10,CLIENT_0183,LCL,Alimentation,Crédit,2955.83,11159.94,Lyon,Prélèvement
TXN000292,2024-03-24,CLIENT_0100,La Banque Postale,Remboursement,Crédit,1240.34,12437.08,Toulouse,Espèces
TXN000293,2024-03-12,CLIENT_0112,Société Générale,Transport,Débit,-2435.94,332.29,Lyon,Prélèvement
TXN000294,2024-11-05,CLIENT_0199,Crédit Agricole,Remboursement,Crédit,4776.55,5648.9,Paris,Prélèvement
TXN000295,2024-08-18,CLIENT_0097,LCL,Virement,Crédit,1179.29,8072.08,Marseille,Mobile
TXN000296,2024-12-04,CLIENT_0183,BNP Paribas,Épargne,Débit,-1548.45,11869.86,Lyon,Prélèvement
TXN000297,2024-03-19,CLIENT_0082,Crédit Agricole,Épargne,Débit,-1586.58,10964.66,Lyon,Carte bancaire
TXN000298,2024-01-03,CLIENT_0023,Société Générale,Loisirs,Débit,-1904.56,1084.59,Nantes,Espèces
TXN000299,2024-10-12,CLIENT_0023,Crédit Agricole,Salaire,Crédit,2586.58,1101.04,Lyon,Mobile
TXN000300,2024-11-02,CLIENT_0200,BNP Paribas,Shopping,Crédit,111.09,5914.06,Bordeaux,Mobile
TXN000301,2024-09-23,CLIENT_0069,LCL,Logement,Débit,-427.91,3668.24,Marseille,Carte bancaire
TXN000302,2024-03-26,CLIENT_0093,Crédit Agricole,Épargne,Débit,-752.88,11631.33,Bordeaux,Espèces
TXN000303,2024-10-31,CLIENT_0078,BNP Paribas,Remboursement,Crédit,1017.96,1158.07,Nantes,Prélèvement
TXN000304,2024-11-13,CLIENT_0167,La Banque Postale,Épargne,Débit,-827.21,4688.41,Marseille,Prélèvement
TXN000305,2024-06-13,CLIENT_0081,Société Générale,Remboursement,Crédit,4739.03,2613.2,Nantes,Prélèvement
TXN000306,2024-05-29,CLIENT_0084,LCL,Virement,Crédit,4840.43,11620.6,Lille,Espèces
TXN000307,2024-07-05,CLIENT_0047,La Banque Postale,Transport,Crédit,1039.01,14957.61,Paris,Espèces
TXN000308,2024-12-28,CLIENT_0105,LCL,Santé,Débit,-731.87,10238.95,Marseille,Prélèvement
TXN000309,2024-05-03,CLIENT_0019,LCL,Loisirs,Débit,-1789.51,11730.69,Strasbourg,Mobile
TXN000310,2024-07-24,CLIENT_0178,LCL,Salaire,Crédit,2557.73,13766.08,Paris,Prélèvement
TXN000311,2024-12-25,CLIENT_0028,Société Générale,Salaire,Crédit,2989.41,13673.22,Toulouse,Virement
TXN000312,2024-11-27,CLIENT_0174,LCL,Remboursement,Crédit,269.27,14745.93,Toulouse,Espèces
TXN000313,2024-02-24,CLIENT_0143,La Banque Postale,Alimentation,Débit,-558.89,11076.22,Bordeaux,Espèces
TXN000314,2024-07-10,CLIENT_0039,Crédit Agricole,Épargne,Débit,-1700.49,10201.78,Paris,Espèces
TXN000315,2024-02-23,CLIENT_0187,Société Générale,Loisirs,Débit,-2404.51,1299.07,Toulouse,Prélèvement
TXN000316,2024-06-24,CLIENT_0090,LCL,Virement,Crédit,3932.14,7577.28,Lyon,Espèces
TXN000317,2024-12-22,CLIENT_0182,BNP Paribas,Virement,Crédit,1628.6,4154.09,Paris,Prélèvement
TXN000318,2024-11-27,CLIENT_0063,La Banque Postale,Transport,Débit,-415.06,14750.46,Marseille,Mobile
TXN000319,2024-03-22,CLIENT_0104,Société Générale,Shopping,Débit,-2396.36,3093.76,Marseille,Espèces
TXN000320,2024-07-21,CLIENT_0110,LCL,Alimentation,Débit,-2208.33,6468.41,Paris,Virement
TXN000321,2024-04-15,CLIENT_0027,La Banque Postale,Loisirs,Débit,-2022.78,469.74,Marseille,Prélèvement
TXN000322,2024-06-15,CLIENT_0136,Crédit Agricole,Santé,Débit,-659.57,12870.87,Nantes,Mobile
TXN000323,2024-07-19,CLIENT_0118,La Banque Postale,Remboursement,Crédit,615.45,4955.77,Marseille,Prélèvement
TXN000324,2024-11-10,CLIENT_0031,Société Générale,Remboursement,Crédit,469.52,1576.19,Lille,Carte bancaire
TXN000325,2024-04-03,CLIENT_0036,La Banque Postale,Shopping,Débit,-1279.51,5982.71,Nantes,Espèces
TXN000326,2024-04-05,CLIENT_0166,Société Générale,Virement,Crédit,3195.73,10248.21,Marseille,Espèces
TXN000327,2024-05-27,CLIENT_0092,BNP Paribas,Logement,Débit,-2105.75,9100.85,Strasbourg,Virement
TXN000328,2024-04-09,CLIENT_0176,LCL,Épargne,Crédit,2551.92,7172.03,Nantes,Espèces
TXN000329,2024-09-07,CLIENT_0075,BNP Paribas,Logement,Débit,-82.0,11296.38,Lille,Virement
TXN000330,2024-10-02,CLIENT_0197,LCL,Loisirs,Débit,-1146.02,11009.03,Lyon,Mobile
TXN000331,2024-02-28,CLIENT_0194,BNP Paribas,Loisirs,Débit,-2059.09,5186.36,Strasbourg,Mobile
TXN000332,2024-04-21,CLIENT_0077,BNP Paribas,Épargne,Débit,-2076.03,11145.86,Strasbourg,Prélèvement
TXN000333,2024-06-27,CLIENT_0061,Société Générale,Transport,Débit,-2484.92,11522.29,Toulouse,Mobile
TXN000334,2024-11-19,CLIENT_0053,BNP Paribas,Épargne,Débit,-352.39,2702.6,Toulouse,Mobile
TXN000335,2024-05-23,CLIENT_0181,Crédit Agricole,Remboursement,Crédit,2716.9,4516.63,Lille,Mobile
TXN000336,2024-05-16,CLIENT_0025,Société Générale,Salaire,Crédit,4928.17,10029.14,Nantes,Carte bancaire
TXN000337,2024-05-21,CLIENT_0083,Société Générale,Logement,Débit,-336.06,1766.77,Nantes,Espèces
TXN000338,2024-03-13,CLIENT_0097,LCL,Remboursement,Crédit,3180.39,9231.1,Lyon,Carte bancaire
TXN000339,2024-07-25,CLIENT_0095,LCL,Salaire,Crédit,3761.52,10267.91,Strasbourg,Prélèvement
TXN000340,2024-10-24,CLIENT_0118,Crédit Agricole,Alimentation,Crédit,4243.48,943.7,Lyon,Mobile
TXN000341,2024-07-22,CLIENT_0083,Crédit Agricole,Santé,Crédit,4133.0,7168.08,Toulouse,Mobile
TXN000342,2024-10-22,CLIENT_0175,BNP Paribas,Logement,Débit,-1215.92,4827.96,Paris,Carte bancaire
TXN000343,2024-11-16,CLIENT_0041,LCL,Virement,Crédit,130.59,13906.21,Strasbourg,Carte bancaire
TXN000344,2024-08-07,CLIENT_0078,Société Générale,Santé,Crédit,4551.57,13173.29,Lille,Carte bancaire
TXN000345,2024-12-01,CLIENT_0043,BNP Paribas,Shopping,Débit,-932.75,13508.9,Nantes,Prélèvement
TXN000346,2024-12-24,CLIENT_0055,LCL,Santé,Débit,-232.54,975.35,Lyon,Virement
TXN000347,2024-10-30,CLIENT_0088,BNP Paribas,Santé,Débit,-1115.44,-375.03,Nantes,Virement
TXN000348,2024-09-01,CLIENT_0027,Crédit Agricole,Transport,Débit,-227.88,11992.33,Toulouse,Prélèvement
TXN000349,2024-03-11,CLIENT_0174,Société Générale,Épargne,Débit,-1884.13,1563.77,Lyon,Mobile
TXN000350,2024-10-15,CLIENT_0055,Société Générale,Alimentation,Débit,-414.47,4943.41,Nantes,Mobile
TXN000351,2024-12-17,CLIENT_0026,Société Générale,Virement,Crédit,4306.81,843.66,Lyon,Mobile
TXN000352,2024-07-15,CLIENT_0071,BNP Paribas,Shopping,Crédit,1606.79,1667.37,Bordeaux,Mobile
TXN000353,2024-11-03,CLIENT_0177,BNP Paribas,Remboursement,Crédit,3619.84,3916.27,Lille,Virement
TXN000354,2024-09-22,CLIENT_0076,BNP Paribas,Remboursement,Crédit,2572.14,11091.58,Bordeaux,Espèces
TXN000355,2024-07-16,CLIENT_0004,Crédit Agricole,Transport,Débit,-1597.02,600.69,Toulouse,Virement
TXN000356,2024-07-17,CLIENT_0045,LCL,Remboursement,Crédit,2133.27,7968.52,Lyon,Carte bancaire
TXN000357,2024-10-27,CLIENT_0102,La Banque Postale,Transport,Débit,-543.28,13799.98,Lille,Mobile
TXN000358,2024-07-31,CLIENT_0158,Société Générale,Épargne,Débit,-210.66,7816.75,Lille,Carte bancaire
TXN000359,2024-06-07,CLIENT_0138,Crédit Agricole,Transport,Débit,-511.98,12024.93,Nantes,Mobile
TXN000360,2024-11-20,CLIENT_0062,BNP Paribas,Transport,Débit,-1096.53,14278.13,Bordeaux,Carte bancaire
TXN000361,2024-08-10,CLIENT_0190,Société Générale,Transport,Débit,-1524.04,4294.0,Lyon,Carte bancaire
TXN000362,2024-12-28,CLIENT_0134,La Banque Postale,Logement,Débit,-413.76,14271.75,Lille,Virement
TXN000363,2024-07-09,CLIENT_0031,BNP Paribas,Logement,Débit,-2184.28,10860.51,Toulouse,Espèces
TXN000364,2024-05-19,CLIENT_0148,BNP Paribas,Salaire,Crédit,366.17,10541.01,Strasbourg,Espèces
TXN000365,2024-09-18,CLIENT_0041,Crédit Agricole,Shopping,Débit,-2149.1,2086.66,Lyon,Mobile
TXN000366,2024-12-11,CLIENT_0004,Société Générale,Transport,Débit,-1274.52,182.59,Paris,Espèces
TXN000367,2024-07-05,CLIENT_0010,La Banque Postale,Épargne,Crédit,935.86,14385.3,Nantes,Virement
TXN000368,2024-06-13,CLIENT_0020,La Banque Postale,Santé,Débit,-1802.12,3704.5,Toulouse,Carte bancaire
TXN000369,2024-09-14,CLIENT_0103,BNP Paribas,Alimentation,Débit,-2011.82,14711.91,Strasbourg,Prélèvement
TXN000370,2024-06-08,CLIENT_0075,La Banque Postale,Shopping,Débit,-1144.58,5218.25,Lille,Mobile
TXN000371,2024-05-04,CLIENT_0198,Société Générale,Virement,Crédit,1872.95,14563.8,Bordeaux,Virement
TXN000372,2024-01-04,CLIENT_0178,BNP Paribas,Épargne,Débit,-1356.16,9357.1,Toulouse,Carte bancaire
TXN000373,2024-12-02,CLIENT_0136,Société Générale,Épargne,Débit,-1819.4,1111.21,Nantes,Espèces
TXN000374,2024-01-31,CLIENT_0134,LCL,Logement,Débit,-237.1,13779.75,Toulouse,Espèces
TXN000375,2024-02-13,CLIENT_0101,BNP Paribas,Remboursement,Crédit,523.11,1569.46,Paris,Espèces
TXN000376,2024-12-05,CLIENT_0101,Crédit Agricole,Logement,Débit,-656.17,4382.64,Toulouse,Espèces
TXN000377,2024-05-19,CLIENT_0150,BNP Paribas,Santé,Débit,-510.77,11589.02,Marseille,Carte bancaire
TXN000378,2024-03-25,CLIENT_0138,Crédit Agricole,Virement,Crédit,2356.97,5800.94,Bordeaux,Espèces
TXN000379,2024-06-06,CLIENT_0041,Crédit Agricole,Virement,Crédit,1361.79,1358.66,Paris,Virement
TXN000380,2024-06-16,CLIENT_0132,BNP Paribas,Logement,Débit,-624.31,5014.01,Lille,Prélèvement
TXN000381,2024-03-30,CLIENT_0141,Société Générale,Alimentation,Crédit,4280.28,8117.28,Lyon,Espèces
TXN000382,2024-02-22,CLIENT_0057,Société Générale,Logement,Débit,-158.86,11604.88,Bordeaux,Espèces
TXN000383,2024-07-09,CLIENT_0006,BNP Paribas,Transport,Débit,-650.76,12097.58,Bordeaux,Espèces
TXN000384,2024-03-06,CLIENT_0011,LCL,Transport,Crédit,4155.31,4639.02,Paris,Virement
TXN000385,2024-10-20,CLIENT_0175,LCL,Épargne,Débit,-990.52,-43.02,Marseille,Prélèvement
TXN000386,2024-04-19,CLIENT_0158,La Banque Postale,Logement,Débit,-1117.8,1803.79,Bordeaux,Prélèvement
TXN000387,2024-09-12,CLIENT_0099,Société Générale,Épargne,Crédit,2421.2,859.68,Nantes,Virement
TXN000388,2024-11-25,CLIENT_0140,BNP Paribas,Salaire,Crédit,1283.28,14908.35,Nantes,Prélèvement
TXN000389,2024-09-02,CLIENT_0145,La Banque Postale,Salaire,Crédit,3918.1,4832.53,Toulouse,Espèces
TXN000390,2024-05-18,CLIENT_0200,Crédit Agricole,Logement,Débit,-1494.81,-45.8,Paris,Espèces
TXN000391,2024-09-28,CLIENT_0026,Société Générale,Shopping,Débit,-2499.02,14596.69,Bordeaux,Prélèvement
TXN000392,2024-09-30,CLIENT_0100,Crédit Agricole,Alimentation,Débit,-2369.77,8423.23,Marseille,Virement
TXN000393,2024-05-01,CLIENT_0092,La Banque Postale,Remboursement,Crédit,1624.12,10940.63,Paris,Prélèvement
TXN000394,2024-10-17,CLIENT_0127,La Banque Postale,Remboursement,Crédit,753.41,14199.71,Lille,Virement
TXN000395,2024-09-08,CLIENT_0135,LCL,Alimentation,Débit,-585.4,2891.54,Paris,Prélèvement
TXN000396,2024-11-10,CLIENT_0083,BNP Paribas,Santé,Débit,-855.19,2250.63,Paris,Virement
TXN000397,2024-10-27,CLIENT_0019,Crédit Agricole,Logement,Débit,-2116.97,12840.38,Nantes,Mobile
TXN000398,2024-02-21,CLIENT_0112,LCL,Shopping,Débit,-345.45,1941.31,Toulouse,Virement
TXN000399,2024-12-28,CLIENT_0092,Société Générale,Salaire,Crédit,3483.12,13897.1,Marseille,Espèces
TXN000400,2024-06-06,CLIENT_0147,LCL,Loisirs,Débit,-1823.43,14206.22,Paris,Virement
TXN000401,2024-11-04,CLIENT_0145,BNP Paribas,Shopping,Crédit,4839.28,2923.88,Strasbourg,Virement
TXN000402,2024-06-18,CLIENT_0023,Crédit Agricole,Transport,Débit,-2456.04,2102.25,Strasbourg,Carte bancaire
TXN000403,2024-05-15,CLIENT_0028,BNP Paribas,Santé,Débit,-174.15,3478.2,Paris,Espèces
TXN000404,2024-08-12,CLIENT_0097,Crédit Agricole,Épargne,Crédit,4428.53,7142.77,Nantes,Carte bancaire
TXN000405,2024-09-02,CLIENT_0042,LCL,Remboursement,Crédit,3272.3,10150.99,Lyon,Carte bancaire
TXN000406,2024-05-30,CLIENT_0044,LCL,Alimentation,Débit,-2379.4,650.11,Marseille,Carte bancaire
TXN000407,2024-10-07,CLIENT_0181,BNP Paribas,Transport,Débit,-2463.26,13345.01,Nantes,Virement
TXN000408,2024-11-06,CLIENT_0049,LCL,Épargne,Débit,-257.64,2686.03,Lille,Prélèvement
TXN000409,2024-06-01,CLIENT_0126,Société Générale,Santé,Débit,-985.29,8019.77,Paris,Prélèvement
TXN000410,2024-01-02,CLIENT_0123,Société Générale,Épargne,Débit,-2060.62,9188.91,Lyon,Carte bancaire
TXN000411,2024-04-15,CLIENT_0030,Crédit Agricole,Logement,Débit,-2442.76,6840.35,Nantes,Espèces
TXN000412,2024-09-07,CLIENT_0098,Crédit Agricole,Loisirs,Débit,-1362.59,2365.66,Marseille,Espèces
TXN000413,2024-01-23,CLIENT_0145,BNP Paribas,Loisirs,Débit,-662.19,12474.72,Marseille,Carte bancaire
TXN000414,2024-02-13,CLIENT_0059,La Banque Postale,Shopping,Débit,-1037.9,11225.08,Paris,Espèces
TXN000415,2024-09-24,CLIENT_0147,Société Générale,Épargne,Crédit,3450.99,14013.6,Strasbourg,Prélèvement
TXN000416,2024-02-10,CLIENT_0133,La Banque Postale,Épargne,Crédit,3585.81,7282.57,Marseille,Carte bancaire
TXN000417,2024-08-17,CLIENT_0050,Société Générale,Logement,Crédit,877.47,2784.3,Paris,Espèces
TXN000418,2024-02-10,CLIENT_0153,Crédit Agricole,Épargne,Débit,-2057.3,1792.11,Toulouse,Carte bancaire
TXN000419,2024-02-14,CLIENT_0134,LCL,Épargne,Débit,-1382.38,12777.67,Paris,Mobile
TXN000420,2024-10-27,CLIENT_0039,Société Générale,Salaire,Crédit,3919.34,1244.04,Lyon,Carte bancaire
TXN000421,2024-10-15,CLIENT_0106,Crédit Agricole,Transport,Débit,-2169.35,13142.1,Nantes,Espèces
TXN000422,2024-10-19,CLIENT_0104,Société Générale,Remboursement,Crédit,2391.58,2169.1,Nantes,Carte bancaire
TXN000423,2024-07-21,CLIENT_0069,Crédit Agricole,Shopping,Débit,-127.98,6865.88,Paris,Prélèvement
TXN000424,2024-06-04,CLIENT_0026,Société Générale,Loisirs,Débit,-1231.59,10290.83,Marseille,Prélèvement
TXN000425,2024-08-14,CLIENT_0049,LCL,Shopping,Débit,-1044.85,9506.1,Bordeaux,Espèces
TXN000426,2024-09-05,CLIENT_0132,Société Générale,Salaire,Crédit,4342.59,12225.77,Lyon,Prélèvement
TXN000427,2024-12-29,CLIENT_0135,La Banque Postale,Salaire,Crédit,2046.76,11598.0,Paris,Virement
TXN000428,2024-04-08,CLIENT_0093,Société Générale,Santé,Débit,-627.48,6574.95,Lille,Prélèvement
TXN000429,2024-08-25,CLIENT_0175,BNP Paribas,Salaire,Crédit,2014.86,13807.64,Bordeaux,Prélèvement
TXN000430,2024-09-07,CLIENT_0122,La Banque Postale,Remboursement,Crédit,2258.21,14388.07,Toulouse,Prélèvement
TXN000431,2024-03-24,CLIENT_0099,BNP Paribas,Loisirs,Débit,-1723.68,3918.58,Marseille,Mobile
TXN000432,2024-04-19,CLIENT_0105,La Banque Postale,Santé,Débit,-1695.85,3670.8,Paris,Carte bancaire
TXN000433,2024-08-30,CLIENT_0065,La Banque Postale,Logement,Débit,-1504.85,-368.81,Lille,Prélèvement
TXN000434,2024-08-04,CLIENT_0078,La Banque Postale,Épargne,Crédit,2322.04,2882.24,Nantes,Mobile
TXN000435,2024-02-22,CLIENT_0096,La Banque Postale,Alimentation,Débit,-1657.58,12570.9,Lille,Prélèvement
TXN000436,2024-12-16,CLIENT_0084,Crédit Agricole,Transport,Débit,-844.03,3785.49,Lille,Prélèvement
TXN000437,2024-04-06,CLIENT_0154,LCL,Logement,Débit,-604.55,380.01,Toulouse,Virement
TXN000438,2024-01-14,CLIENT_0108,LCL,Virement,Crédit,4987.47,3521.11,Nantes,Carte bancaire
TXN000439,2024-10-25,CLIENT_0183,Société Générale,Remboursement,Crédit,4089.27,4819.09,Strasbourg,Prélèvement
TXN000440,2024-09-16,CLIENT_0047,Crédit Agricole,Loisirs,Débit,-2102.39,13085.67,Lyon,Espèces
TXN000441,2024-03-06,CLIENT_0175,Crédit Agricole,Loisirs,Débit,-1399.78,13645.68,Lyon,Virement
TXN000442,2024-06-30,CLIENT_0085,Crédit Agricole,Santé,Débit,-771.18,11715.4,Lille,Mobile
TXN000443,2024-05-30,CLIENT_0163,La Banque Postale,Virement,Crédit,4263.51,6793.32,Lyon,Espèces
TXN000444,2024-04-09,CLIENT_0136,Crédit Agricole,Salaire,Crédit,643.09,10050.82,Nantes,Carte bancaire
TXN000445,2024-03-18,CLIENT_0118,Société Générale,Logement,Crédit,1746.22,14801.47,Toulouse,Virement
TXN000446,2024-02-11,CLIENT_0081,BNP Paribas,Virement,Crédit,1696.52,14792.93,Paris,Espèces
TXN000447,2024-05-20,CLIENT_0126,BNP Paribas,Santé,Débit,-425.67,11349.5,Marseille,Mobile
TXN000448,2024-08-10,CLIENT_0010,La Banque Postale,Épargne,Débit,-2413.49,5441.4,Bordeaux,Prélèvement
TXN000449,2024-01-08,CLIENT_0002,Société Générale,Shopping,Débit,-1329.93,-222.3,Bordeaux,Prélèvement
TXN000450,2024-06-08,CLIENT_0017,BNP Paribas,Logement,Débit,-1260.82,4244.78,Lille,Prélèvement
TXN000451,2024-08-21,CLIENT_0176,Société Générale,Salaire,Crédit,3002.03,4736.44,Toulouse,Espèces
TXN000452,2024-07-02,CLIENT_0005,Société Générale,Santé,Débit,-2267.7,12086.13,Bordeaux,Virement
TXN000453,2024-04-18,CLIENT_0167,BNP Paribas,Alimentation,Débit,-426.62,5182.17,Nantes,Prélèvement
TXN000454,2024-09-30,CLIENT_0170,BNP Paribas,Remboursement,Crédit,290.51,14917.54,Paris,Carte bancaire
